Nodes,Edges,Latitude,Longitude
"Semiconductor Energy Laboratory Company, Ltd., Atsugi, Japan","ARM Ltd., Cambridge, U.K.",35.464797,139.323536
"Semiconductor Energy Laboratory Company, Ltd., Atsugi, Japan","United Microelectronics Corporation, Hsinchu, Taiwan",35.464797,139.323536
"Semiconductor Energy Laboratory Company, Ltd., Atsugi, Japan","VLSI Design and Education Center, The University of Tokyo, Tokyo, Japan",35.464797,139.323536
"Texas State University, San Marcos, San Marcos, TX, USA","Evans Analytical Group LLC, East Windsor, NJ, USA",31.2638905,-98.5456116
"Texas State University, San Marcos, San Marcos, TX, USA","Freescale Semiconductor, Inc., Tempe, AZ, USA",31.2638905,-98.5456116
"Texas State University, San Marcos, San Marcos, TX, USA","OSEMI, Inc., Cannon Falls, MN, USA",31.2638905,-98.5456116
"Texas State University, San Marcos, San Marcos, TX, USA","Yale University, New Heaven, CT, USA",31.2638905,-98.5456116
"Texas State University, San Marcos, San Marcos, TX, USA","Freescale Semiconductor Inc, Austin, TX, US",31.2638905,-98.5456116
"Texas State University, San Marcos, San Marcos, TX, USA","Motorola, Inc., Tempe, AZ, USA",31.2638905,-98.5456116
"OSEMI, Inc., Cannon Falls, MN, USA","Evans Analytical Group LLC, East Windsor, NJ, USA",45.9896587,-94.6113288
"OSEMI, Inc., Cannon Falls, MN, USA","Freescale Semiconductor, Inc., Tempe, AZ, USA",45.9896587,-94.6113288
"OSEMI, Inc., Cannon Falls, MN, USA","Yale University, New Heaven, CT, USA",45.9896587,-94.6113288
"OSEMI, Inc., Cannon Falls, MN, USA","Texas State University, San Marcos, San Marcos, TX, USA",45.9896587,-94.6113288
"OSEMI, Inc., Cannon Falls, MN, USA","Freescale Semiconductor Inc, Austin, TX, US",45.9896587,-94.6113288
"OSEMI, Inc., Cannon Falls, MN, USA","Motorola, Inc., Tempe, AZ, USA",45.9896587,-94.6113288
"Freescale Semiconductor Inc, Austin, TX, US","Evans Analytical Group LLC, East Windsor, NJ, USA",31.2638905,-98.5456116
"Freescale Semiconductor Inc, Austin, TX, US","Freescale Semiconductor, Inc., Tempe, AZ, USA",31.2638905,-98.5456116
"Freescale Semiconductor Inc, Austin, TX, US","OSEMI, Inc., Cannon Falls, MN, USA",31.2638905,-98.5456116
"Freescale Semiconductor Inc, Austin, TX, US","Yale University, New Heaven, CT, USA",31.2638905,-98.5456116
"Freescale Semiconductor Inc, Austin, TX, US","Texas State University, San Marcos, San Marcos, TX, USA",31.2638905,-98.5456116
"Freescale Semiconductor Inc, Austin, TX, US","Motorola, Inc., Tempe, AZ, USA",31.2638905,-98.5456116
"Yale University, New Heaven, CT, USA","Evans Analytical Group LLC, East Windsor, NJ, USA",41.6500201,-72.7342163
"Yale University, New Heaven, CT, USA","Freescale Semiconductor, Inc., Tempe, AZ, USA",41.6500201,-72.7342163
"Yale University, New Heaven, CT, USA","OSEMI, Inc., Cannon Falls, MN, USA",41.6500201,-72.7342163
"Yale University, New Heaven, CT, USA","Texas State University, San Marcos, San Marcos, TX, USA",41.6500201,-72.7342163
"Yale University, New Heaven, CT, USA","Freescale Semiconductor Inc, Austin, TX, US",41.6500201,-72.7342163
"Yale University, New Heaven, CT, USA","Motorola, Inc., Tempe, AZ, USA",41.6500201,-72.7342163
"Freescale Semiconductor, Inc., Tempe, AZ, USA","Evans Analytical Group LLC, East Windsor, NJ, USA",34.395342,-111.763275
"Freescale Semiconductor, Inc., Tempe, AZ, USA","OSEMI, Inc., Cannon Falls, MN, USA",34.395342,-111.763275
"Freescale Semiconductor, Inc., Tempe, AZ, USA","Yale University, New Heaven, CT, USA",34.395342,-111.763275
"Freescale Semiconductor, Inc., Tempe, AZ, USA","Texas State University, San Marcos, San Marcos, TX, USA",34.395342,-111.763275
"Freescale Semiconductor, Inc., Tempe, AZ, USA","Freescale Semiconductor Inc, Austin, TX, US",34.395342,-111.763275
"Freescale Semiconductor, Inc., Tempe, AZ, USA","Motorola, Inc., Tempe, AZ, USA",34.395342,-111.763275
"Freescale Semiconductor, Inc., Tempe, AZ, USA","Nanoelectronics Research Centre, University of Glasgow, Glasgow, UK",34.395342,-111.763275
"Evans Analytical Group LLC, East Windsor, NJ, USA","Freescale Semiconductor, Inc., Tempe, AZ, USA",40.0757384,-74.4041622
"Evans Analytical Group LLC, East Windsor, NJ, USA","OSEMI, Inc., Cannon Falls, MN, USA",40.0757384,-74.4041622
"Evans Analytical Group LLC, East Windsor, NJ, USA","Yale University, New Heaven, CT, USA",40.0757384,-74.4041622
"Evans Analytical Group LLC, East Windsor, NJ, USA","Texas State University, San Marcos, San Marcos, TX, USA",40.0757384,-74.4041622
"Evans Analytical Group LLC, East Windsor, NJ, USA","Freescale Semiconductor Inc, Austin, TX, US",40.0757384,-74.4041622
"Evans Analytical Group LLC, East Windsor, NJ, USA","Motorola, Inc., Tempe, AZ, USA",40.0757384,-74.4041622
"Motorola, Inc., Tempe, AZ, USA","Evans Analytical Group LLC, East Windsor, NJ, USA",34.395342,-111.763275
"Motorola, Inc., Tempe, AZ, USA","Freescale Semiconductor, Inc., Tempe, AZ, USA",34.395342,-111.763275
"Motorola, Inc., Tempe, AZ, USA","OSEMI, Inc., Cannon Falls, MN, USA",34.395342,-111.763275
"Motorola, Inc., Tempe, AZ, USA","Yale University, New Heaven, CT, USA",34.395342,-111.763275
"Motorola, Inc., Tempe, AZ, USA","Texas State University, San Marcos, San Marcos, TX, USA",34.395342,-111.763275
"Motorola, Inc., Tempe, AZ, USA","Freescale Semiconductor Inc, Austin, TX, US",34.395342,-111.763275
"Semiconductor Memory Division, Samsung Electronics Company Limited, Gyeonggi, South Korea","Department of Industrial Engineering, Korea Advanced Institute of Science and Technology, Daejeon, South Korea",37.2752,127.0095
"Semiconductor Memory Division, Samsung Electronics Company Limited, Gyeonggi, South Korea","Division of e-Business Information Technology, Sungkyunkwan University, Gyeonggi, South Korea",37.2752,127.0095
"Division of e-Business Information Technology, Sungkyunkwan University, Gyeonggi, South Korea","Department of Industrial Engineering, Korea Advanced Institute of Science and Technology, Daejeon, South Korea",37.2752,127.0095
"Division of e-Business Information Technology, Sungkyunkwan University, Gyeonggi, South Korea","Semiconductor Memory Division, Samsung Electronics Company Limited, Gyeonggi, South Korea",37.2752,127.0095
"Department of Industrial Engineering, Korea Advanced Institute of Science and Technology, Daejeon, South Korea","Department of Business and Administration, Kyonggi University, Seoul, South Korea",36.3497007,127.3849016
"Department of Industrial Engineering, Korea Advanced Institute of Science and Technology, Daejeon, South Korea","Division of e-Business Information Technology, Sungkyunkwan University, Gyeonggi, South Korea",36.3497007,127.3849016
"Department of Industrial Engineering, Korea Advanced Institute of Science and Technology, Daejeon, South Korea","System Engineering Team, Semiconductor Business, Samsung Electronics Company Limited, Hwasung, Gyeonggi-Do, South Korea",36.3497007,127.3849016
"Department of Industrial Engineering, Korea Advanced Institute of Science and Technology, Daejeon, South Korea","Semiconductor Memory Division, Samsung Electronics Company Limited, Gyeonggi, South Korea",36.3497007,127.3849016
"Jiangsu Provincial Key Laboratory of Advanced Photonic and Electronic Materials, School of Electronic Science and Engineering, Nanjing University, Nanjing, China","National Key Laboratory of Monolithic Circuits and Modules, Nanjing Electron Devices Institute, Nanjing, China",32.0615513,118.7915619
"National Key Laboratory of Monolithic Circuits and Modules, Nanjing Electron Devices Institute, Nanjing, China","Jiangsu Provincial Key Laboratory of Advanced Photonic and Electronic Materials, School of Electronic Science and Engineering, Nanjing University, Nanjing, China",32.0615513,118.7915619
"Division of Electrical Engineering and Computer Science, Graduate School of Natural Science and Technology, Kanazawa University, Kanazawa, Japan",,36.5780499,136.6480247
"Dipartimento di Elettronica, Università di Pavia, Pavia, Italy","STMicroelectronics, Cornaredo, Italy",45.03685465,9.137825082826026
"Dipartimento di Elettronica, Università di Pavia, Pavia, Italy","Department of Electronics and Electrical Engineering, University of Glasgow, Glasgow, UK",45.03685465,9.137825082826026
"Dipartimento di Elettronica, Università di Pavia, Pavia, Italy","Instituto Mediterraneo de Estudios Avanzados (IMEDEA), Universitat de les Illes Balears, Palma de Mallorca, Spain",45.03685465,9.137825082826026
"Instituto Mediterraneo de Estudios Avanzados (IMEDEA), Universitat de les Illes Balears, Palma de Mallorca, Spain","STMicroelectronics, Cornaredo, Italy",39.58130105,2.709183392285786
"Instituto Mediterraneo de Estudios Avanzados (IMEDEA), Universitat de les Illes Balears, Palma de Mallorca, Spain","Department of Electronics and Electrical Engineering, University of Glasgow, Glasgow, UK",39.58130105,2.709183392285786
"Instituto Mediterraneo de Estudios Avanzados (IMEDEA), Universitat de les Illes Balears, Palma de Mallorca, Spain","Dipartimento di Elettronica, Università di Pavia, Pavia, Italy",39.58130105,2.709183392285786
"STMicroelectronics, Cornaredo, Italy","Department of Electronics and Electrical Engineering, University of Glasgow, Glasgow, UK",45.5016851,9.025746
"STMicroelectronics, Cornaredo, Italy","Dipartimento di Elettronica, Università di Pavia, Pavia, Italy",45.5016851,9.025746
"STMicroelectronics, Cornaredo, Italy","Instituto Mediterraneo de Estudios Avanzados (IMEDEA), Universitat de les Illes Balears, Palma de Mallorca, Spain",45.5016851,9.025746
"Department of Electronics and Electrical Engineering, University of Glasgow, Glasgow, UK","Department of Electrical and Electronic Engineering, University of Bristol, Bristol, UK",55.861155,-4.2501687
"Department of Electronics and Electrical Engineering, University of Glasgow, Glasgow, UK","Department of Applied Physics and Photonics, Vrije Universiteit Brussel, Brussels, Belgium",55.861155,-4.2501687
"Department of Electronics and Electrical Engineering, University of Glasgow, Glasgow, UK","Dipartimento di Elettronica, Università di Pavia, Pavia, Italy",55.861155,-4.2501687
"Department of Electronics and Electrical Engineering, University of Glasgow, Glasgow, UK","Instituto Mediterraneo de Estudios Avanzados (IMEDEA), Universitat de les Illes Balears, Palma de Mallorca, Spain",55.861155,-4.2501687
"Department of Electronics and Electrical Engineering, University of Glasgow, Glasgow, UK","STMicroelectronics, Cornaredo, Italy",55.861155,-4.2501687
"Department of Electrical Engineering, Tarbiat Moalem University, Tehran, Iran",,35.6892523,51.3896004
"School of Physical Electronics, University of Electronic Science and Technology, Chengdu, Germany",,52.5111972,13.38759
"Department of Electrical Engineering, Chienkuo Technology University, Changhua, Taiwan","Department of Electrophysics, National Chiayi University, Chiayi, Taiwan",24.0755667,120.5444667
"Intel Corporation, Santa Clara, CA, USA","Institute of Photonics Technologies, National Tsing Hua University, Hsinchu, Taiwan",36.7014631,-118.755997
"Intel Corporation, Santa Clara, CA, USA","Intel Corporation, Austin, TX, USA",36.7014631,-118.755997
"Institute of Photonics Technologies, National Tsing Hua University, Hsinchu, Taiwan","Intel Corporation, Santa Clara, CA, USA",24.8066333,120.9686833
"School of Electrical Engineering, Kookmin University, Seoul, South Korea",,37.5666791,126.9782914
"Energy Systems Division, Argonne National Laboratory, Argonne, IL, USA","Department of Materials Science and Engineering, Carnegie Mellon University, Pittsburgh, PA, USA",40.0796606,-89.4337288
"Energy Systems Division, Argonne National Laboratory, Argonne, IL, USA","Department of Materials Science and Engineering, Sony Brook University, Stony Brook, NY, USA",40.0796606,-89.4337288
"Department of Materials Science and Engineering, Carnegie Mellon University, Pittsburgh, PA, USA","Energy Systems Division, Argonne National Laboratory, Argonne, IL, USA",40.9699889,-77.7278831
"Department of Materials Science and Engineering, Carnegie Mellon University, Pittsburgh, PA, USA","Department of Materials Science and Engineering, Sony Brook University, Stony Brook, NY, USA",40.9699889,-77.7278831
"Department of Materials Science and Engineering, Sony Brook University, Stony Brook, NY, USA","Department of Materials Science and Engineering, Carnegie Mellon University, Pittsburgh, PA, USA",43.1561681,-75.8449946
"Department of Materials Science and Engineering, Sony Brook University, Stony Brook, NY, USA","Energy Systems Division, Argonne National Laboratory, Argonne, IL, USA",43.1561681,-75.8449946
"Tokyo Institute of Technology, Research Center for Quantum Effect Electronics, Tokyo, Japan","Kochi University of Technology, Kochi, Japan",35.6840574,139.7744912
"Kochi University of Technology, Kochi, Japan","Tokyo Institute of Technology, Research Center for Quantum Effect Electronics, Tokyo, Japan",33.5680384,133.5394221
