id,Target,Latitude,Longitude,Country
"National Key Laboratory of ASIC, Hebei Semiconductor Research Institute, Shijiazhuang, China","Institute of Microelectronics of Chinese Academy of Sciences, Beijing, China",38.0429742,114.5088385,China
"Testing Center, Sichuan Institute of Solid-State Circuits, China Electronics Technology Group Corporation, Chongqing, China","Key Laboratory of Wide Bandgap Semiconductor Materials and Devices, School of Microelectronics, Xidian University, Xi’an, China",29.5656729,106.5479189,China
"Testing Center, Sichuan Institute of Solid-State Circuits, China Electronics Technology Group Corporation, Chongqing, China","Enkris Semiconductor, Inc., Suzhou, China",29.5656729,106.5479189,China
"Enkris Semiconductor, Inc., Suzhou, China","Key Laboratory of Wide Bandgap Semiconductor Materials and Devices, School of Microelectronics, Xidian University, Xi’an, China",31.3016935,120.5810725,China
"Enkris Semiconductor, Inc., Suzhou, China","Testing Center, Sichuan Institute of Solid-State Circuits, China Electronics Technology Group Corporation, Chongqing, China",31.3016935,120.5810725,China
"With Dipartimento di Elettronica, Università di Pavia, Pavia, Italy",,45.03685465,9.137825083,Italy
"State Key Laboratory of Superlattices and Microstructures, Institute of Semiconductors, Chinese Academy of Sciences, Beijing, China",,39.9057136,116.3912972,China
"Edward S. Rogers Sr. Department of Electrical and Computer Engineering, University of Toronto, Toronto, ONT, Canada","Institute for Microstructural Sciences, National Research Council Canada, Ottawa, ONT, Canada",50.000678,-86.000977,Canada
"Edward S. Rogers Sr. Department of Electrical and Computer Engineering, University of Toronto, Toronto, ONT, Canada","University of Toronto, Toronto, ONT, Canada",50.000678,-86.000977,Canada
"Edward S. Rogers Sr. Department of Electrical and Computer Engineering, University of Toronto, Toronto, ONT, Canada","Center for High Technology Materials, University of New Mexico, Albuquerque, NM, USA",50.000678,-86.000977,Canada
"Institute for Microstructural Sciences, National Research Council Canada, Ottawa, ONT, Canada","Edward S. Rogers Sr. Department of Electrical and Computer Engineering, University of Toronto, Toronto, ONT, Canada",50.000678,-86.000977,Canada
"Institute for Microstructural Sciences, National Research Council Canada, Ottawa, ONT, Canada","University of Toronto, Toronto, ONT, Canada",50.000678,-86.000977,Canada
"Institute for Microstructural Sciences, National Research Council Canada, Ottawa, ONT, Canada","Center for High Technology Materials, University of New Mexico, Albuquerque, NM, USA",50.000678,-86.000977,Canada
"INAF, Bologna, Italy","Physics Department, University of Parma, Parma, Italy",44.4938203,11.3426327,Italy
"INAF, Bologna, Italy","Physics Department, Ferrara University, Ferrara, Italy",44.4938203,11.3426327,Italy
"INAF, Bologna, Italy","IMEM-CNR, Parco Area delle Scienze, Parma, Italy",44.4938203,11.3426327,Italy
"Physics Department, University of Parma, Parma, Italy","INAF, Bologna, Italy",44.8013678,10.3280833,Italy
"Physics Department, University of Parma, Parma, Italy","IMEM-CNR, Parco Area delle Scienze, Parma, Italy",44.8013678,10.3280833,Italy
"Physics Department, University of Parma, Parma, Italy","Physics Department, Ferrara University, Ferrara, Italy",44.8013678,10.3280833,Italy
"Physics Department, Ferrara University, Ferrara, Italy","INAF, Bologna, Italy",44.76676425,11.827939,Italy
"Physics Department, Ferrara University, Ferrara, Italy","Physics Department, University of Parma, Parma, Italy",44.76676425,11.827939,Italy
"Physics Department, Ferrara University, Ferrara, Italy","IMEM-CNR, Parco Area delle Scienze, Parma, Italy",44.76676425,11.827939,Italy
"IMEM-CNR, Parco Area delle Scienze, Parma, Italy","INAF, Bologna, Italy",44.8013678,10.3280833,Italy
"IMEM-CNR, Parco Area delle Scienze, Parma, Italy","Physics Department, University of Parma, Parma, Italy",44.8013678,10.3280833,Italy
"IMEM-CNR, Parco Area delle Scienze, Parma, Italy","Physics Department, Ferrara University, Ferrara, Italy",44.8013678,10.3280833,Italy
"Research Institute of Electrical Communication, University of Tohoku, Sendai, Japan","Nano Electronics Research Laboratories, NEC Corporation Limited, Ibaraki, Japan",38.2677554,140.8691498,Japan
"Nano Electronics Research Laboratories, NEC Corporation Limited, Ibaraki, Japan","Research Institute of Electrical Communication, University of Tohoku, Sendai, Japan",36.2869536,140.4703384,Japan
"Palo Alto Research Center, Inc.orporated, Palo Alto, CA, USA",,36.7014631,-118.755997,United States
"Department of Electronic Engineering, School of Electronic Information and Electrical Engineering, Shanghai Jiao Tong University, Shanghai, China",,31.2312707,121.4700152,China
"Telecommunication Advancements Organization, Sendai Research Center, Sendai, Japan","Department of Materials Science, University of Tohoku, Sendai, Japan",38.2677554,140.8691498,Japan
"Department of Materials Science, University of Tohoku, Sendai, Japan","Telecommunication Advancements Organization, Sendai Research Center, Sendai, Japan",38.2677554,140.8691498,Japan
"Departamento de Física e Ingeniería Nuclear, Universitat Poliltècnica de Catalunya, Terrassa, Spain","Departamento de Fisica, Universidad Rey Juan Carlos de Madrid, Mostoles, Spain",41.5629623,2.0100492,Spain
"Departamento de Fisica, Universidad Rey Juan Carlos de Madrid, Mostoles, Spain","Departamento de Física e Ingeniería Nuclear, Universitat Poliltècnica de Catalunya, Terrassa, Spain",40.3238525,-3.8649214,Spain
"School of Electronics and Information Engineering, Sichuan University, Chengdu, China","State Key Laboratory of Millimeter Waves, Southeast University, Nanjing, China",30.6598628,104.0633717,China
"School of Electronics and Information Engineering, Sichuan University, Chengdu, China","School of Physics, Southwest University, Chongqing, China",30.6598628,104.0633717,China
"EPSRC Central Facility for III-V Semiconductors, Department of Electronic and Electrical Engineering, University of Sheffield, Sheffield, UK","Ultrafast Laser Physics, Institute of Quantum Electronics, Swiss Federal Institute of Technology, ETH Hönggerberg, Zurich, Switzerland",53.3806626,-1.4702278,United Kingdom
"EPSRC Central Facility for III-V Semiconductors, Department of Electronic and Electrical Engineering, University of Sheffield, Sheffield, UK","Department of Physics and Astronomy, University of Southampton, Southampton, UK",53.3806626,-1.4702278,United Kingdom
"Department of Physics and Astronomy, University of Southampton, Southampton, UK","EPSRC Central Facility for III-V Semiconductors, Department of Electronic and Electrical Engineering, University of Sheffield, Sheffield, UK",50.9025349,-1.404189,United Kingdom
"Department of Physics and Astronomy, University of Southampton, Southampton, UK","Ultrafast Laser Physics, Institute of Quantum Electronics, Swiss Federal Institute of Technology, ETH Hönggerberg, Zurich, Switzerland",50.9025349,-1.404189,United Kingdom
"Ultrafast Laser Physics, Institute of Quantum Electronics, Swiss Federal Institute of Technology, ETH Hönggerberg, Zurich, Switzerland","EPSRC Central Facility for III-V Semiconductors, Department of Electronic and Electrical Engineering, University of Sheffield, Sheffield, UK",47.3744489,8.5410422,Switzerland
"Ultrafast Laser Physics, Institute of Quantum Electronics, Swiss Federal Institute of Technology, ETH Hönggerberg, Zurich, Switzerland","Department of Physics and Astronomy, University of Southampton, Southampton, UK",47.3744489,8.5410422,Switzerland
"Laboratory for Electric Packaging Material and Technology, Hitachi Chemical Company Limited, Ibaraki, Japan","Semiconductor Material Division, Hitachi Chemical Company Limited, Ibaraki, Japan",36.2869536,140.4703384,Japan
"Semiconductor Material Division, Hitachi Chemical Company Limited, Ibaraki, Japan","Laboratory for Electric Packaging Material and Technology, Hitachi Chemical Company Limited, Ibaraki, Japan",36.2869536,140.4703384,Japan
"imec, Leuven, Belgium","International College of Semiconductor Technology, National Yang Ming Chiao Tung University, Hsinchu, Taiwan",50.879202,4.7011675,Belgium
"Department of Electrical Engineering, IIT Kanpur, Kanpur, India",,26.4609135,80.3217588,India
"Suzhou Institute of Biomedical Engineering and Technology, Chinese Academy of Sciences, Suzhou, China","School of Electronic and Computer Engineering, Shenzhen Graduate School, Peking University, Shenzhen, China",31.3016935,120.5810725,China
"Suzhou Institute of Biomedical Engineering and Technology, Chinese Academy of Sciences, Suzhou, China","Department of Electronic and Computer Engineering, The Hong Kong University of Science and Technology, Hong Kong, China",31.3016935,120.5810725,China
"Suzhou Institute of Biomedical Engineering and Technology, Chinese Academy of Sciences, Suzhou, China","College of Integrated Circuit Science and Engineering, Nanjing University of Posts and Telecommunications, Nanjing, China",31.3016935,120.5810725,China
"Suzhou Institute of Biomedical Engineering and Technology, Chinese Academy of Sciences, Suzhou, China","School of Integrated Circuits, Guangdong University of Technology, Guangzhou, China",31.3016935,120.5810725,China
"Suzhou Institute of Biomedical Engineering and Technology, Chinese Academy of Sciences, Suzhou, China","School of Information Science and Engineering, Shandong University, Qingdao, China",31.3016935,120.5810725,China
"Suzhou Institute of Biomedical Engineering and Technology, Chinese Academy of Sciences, Suzhou, China","School of Electronics and Information Technology, Sun Yat-sen University, Guangzhou, China",31.3016935,120.5810725,China
"School of Electronics and Information Technology, Sun Yat-sen University, Guangzhou, China","Suzhou Institute of Biomedical Engineering and Technology, Chinese Academy of Sciences, Suzhou, China",23.1301964,113.2592945,China
"School of Electronics and Information Technology, Sun Yat-sen University, Guangzhou, China","School of Electronic and Computer Engineering, Shenzhen Graduate School, Peking University, Shenzhen, China",23.1301964,113.2592945,China
"School of Electronics and Information Technology, Sun Yat-sen University, Guangzhou, China","Department of Electronic and Computer Engineering, The Hong Kong University of Science and Technology, Hong Kong, China",23.1301964,113.2592945,China
"School of Electronics and Information Technology, Sun Yat-sen University, Guangzhou, China","College of Integrated Circuit Science and Engineering, Nanjing University of Posts and Telecommunications, Nanjing, China",23.1301964,113.2592945,China
"School of Electronics and Information Technology, Sun Yat-sen University, Guangzhou, China","School of Integrated Circuits, Guangdong University of Technology, Guangzhou, China",23.1301964,113.2592945,China
"School of Electronics and Information Technology, Sun Yat-sen University, Guangzhou, China","School of Information Science and Engineering, Shandong University, Qingdao, China",23.1301964,113.2592945,China
"School of Information Science and Engineering, Shandong University, Qingdao, China","Suzhou Institute of Biomedical Engineering and Technology, Chinese Academy of Sciences, Suzhou, China",36.0638034,120.3781372,China
"School of Information Science and Engineering, Shandong University, Qingdao, China","School of Electronic and Computer Engineering, Shenzhen Graduate School, Peking University, Shenzhen, China",36.0638034,120.3781372,China
"School of Information Science and Engineering, Shandong University, Qingdao, China","Department of Electronic and Computer Engineering, The Hong Kong University of Science and Technology, Hong Kong, China",36.0638034,120.3781372,China
"School of Information Science and Engineering, Shandong University, Qingdao, China","College of Integrated Circuit Science and Engineering, Nanjing University of Posts and Telecommunications, Nanjing, China",36.0638034,120.3781372,China
"School of Information Science and Engineering, Shandong University, Qingdao, China","School of Integrated Circuits, Guangdong University of Technology, Guangzhou, China",36.0638034,120.3781372,China
"School of Information Science and Engineering, Shandong University, Qingdao, China","School of Electronics and Information Technology, Sun Yat-sen University, Guangzhou, China",36.0638034,120.3781372,China
"School of Electronic and Computer Engineering, Shenzhen Graduate School, Peking University, Shenzhen, China","Suzhou Institute of Biomedical Engineering and Technology, Chinese Academy of Sciences, Suzhou, China",22.5445741,114.0545429,China
"School of Electronic and Computer Engineering, Shenzhen Graduate School, Peking University, Shenzhen, China","Department of Electronic and Computer Engineering, The Hong Kong University of Science and Technology, Hong Kong, China",22.5445741,114.0545429,China
"School of Electronic and Computer Engineering, Shenzhen Graduate School, Peking University, Shenzhen, China","College of Integrated Circuit Science and Engineering, Nanjing University of Posts and Telecommunications, Nanjing, China",22.5445741,114.0545429,China
"School of Electronic and Computer Engineering, Shenzhen Graduate School, Peking University, Shenzhen, China","School of Integrated Circuits, Guangdong University of Technology, Guangzhou, China",22.5445741,114.0545429,China
"School of Electronic and Computer Engineering, Shenzhen Graduate School, Peking University, Shenzhen, China","School of Information Science and Engineering, Shandong University, Qingdao, China",22.5445741,114.0545429,China
